Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
6769815,MDG_0000000001,COUNTRY,NIC,AMR,YEAR,Americas,SEX,1987,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,59.6 [55.2-64.3],59.55739318,55.216515958,64.329261679,"The UN IGME estimates are not the official statistics of Nicaragua. The most recent national official estimates of neonatal, infant and under-five mortality rates available to the UN IGME come from the vital registration system for 2022, with a rate of 8.1, 11.7 and 13.3 deaths per 1,000 live births, respectively. Following a request from the Government of Nicaragua and per the objectives of the UN IGME, the UN IGME will continue to assess all data sources in the country relevant to child mortality estimation.",2025-04-15T15:49:27.583+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
6769842,MDG_0000000001,COUNTRY,BRB,AMR,YEAR,Americas,SEX,2002,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,12.4 [11.4-13.5],12.390693324,11.375712311,13.455831171,,2025-04-15T15:49:27.583+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6770033,MDG_0000000001,COUNTRY,SLB,WPR,YEAR,Western Pacific,SEX,2022,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,18.4 [12.7-26.6],18.394257371,12.688455656,26.636393028,,2025-04-15T15:49:27.583+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
6770040,MDG_0000000001,COUNTRY,ZMB,AFR,YEAR,Africa,SEX,1971,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,94.1 [85.9-103.3],94.124359315,85.854180293,103.327443779,,2025-04-15T15:49:27.583+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
6770091,MDG_0000000001,COUNTRY,TTO,AMR,YEAR,Americas,SEX,1994,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,30.5 [26.3-35.0],30.468911846,26.328943988,35.041750825,,2025-04-15T15:49:27.583+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
6770196,MDG_0000000001,UNSDGREGION,UNSDG_LLDC,,YEAR,,SEX,2009,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,54.8 [53.4-56.5],54.811952795,53.388273743,56.535673984,,2025-04-15T15:49:27.583+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
6770700,MDG_0000000001,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,SEX,2003,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,25.4 [22.7-28.6],25.431709086,22.660961271,28.577922339,,2025-04-15T15:49:27.583+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
6770852,MDG_0000000001,COUNTRY,QAT,EMR,YEAR,Eastern Mediterranean,SEX,1980,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,32.4 [26.9-39.1],32.379813948,26.866406167,39.060815833,"The most recent official national estimates of neonatal, infant and under-five mortality rates in Qatar are from the vital registration system, with a rate of 3.6, 5.0 and 6.4 deaths per 1,000 live births for both sexes, respectively, in 2021.",2025-04-15T15:49:27.583+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
6770930,MDG_0000000001,COUNTRY,NER,AFR,YEAR,Africa,SEX,2005,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,90.2 [83.5-97.9],90.222025124,83.454713094,97.878690432,,2025-04-15T15:49:27.583+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6770989,MDG_0000000001,COUNTRY,ISR,EUR,YEAR,Europe,SEX,1970,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,23.3 [21.8-24.6],23.28126876,21.761004378,24.616698314,,2025-04-15T15:49:27.583+02:00,1970,1970-01-01T00:00:00+01:00,1970-12-31T00:00:00+01:00
6771194,MDG_0000000001,COUNTRY,HTI,AMR,YEAR,Americas,SEX,1975,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,159.7 [146.8-173.5],159.723592713,146.798012677,173.486295001,,2025-04-15T15:49:27.583+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
6771674,MDG_0000000001,COUNTRY,GNQ,AFR,YEAR,Africa,SEX,1992,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,108.2 [95.5-122.6],108.20034934,95.478369777,122.559177092,,2025-04-15T15:49:27.583+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
6771782,MDG_0000000001,COUNTRY,JPN,WPR,YEAR,Western Pacific,SEX,2013,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.0 [2.0-2.1],2.048665325,1.998335948,2.098903252,,2025-04-15T15:49:27.583+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6771876,MDG_0000000001,COUNTRY,MEX,AMR,YEAR,Americas,SEX,1966,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,82.7 [74.5-91.5],82.698297977,74.536576383,91.468918309,,2025-04-15T15:49:27.583+02:00,1966,1966-01-01T00:00:00+01:00,1966-12-31T00:00:00+01:00
6771982,MDG_0000000001,COUNTRY,BGR,EUR,YEAR,Europe,SEX,1990,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,16.4 [16.0-16.8],16.408324823,15.993451467,16.840516318,,2025-04-15T15:49:27.583+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
6772194,MDG_0000000001,COUNTRY,TGO,AFR,YEAR,Africa,SEX,2021,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,38.0 [29.0-49.9],37.968840956,28.995382817,49.900018175,,2025-04-15T15:49:27.583+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6772358,MDG_0000000001,COUNTRY,NER,AFR,YEAR,Africa,SEX,2003,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,99.8 [92.3-108.0],99.819464111,92.338520642,108.041638986,,2025-04-15T15:49:27.583+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
6772555,MDG_0000000001,COUNTRY,LCA,AMR,YEAR,Americas,SEX,1993,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,18.2 [17.2-19.3],18.246043277,17.1985565,19.341333158,,2025-04-15T15:49:27.583+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
6773030,MDG_0000000001,COUNTRY,PNG,WPR,YEAR,Western Pacific,SEX,1957,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,166.5 [148.2-187.0],166.45889798,148.236298006,186.987879192,,2025-04-15T15:49:27.583+02:00,1957,1957-01-01T00:00:00+01:00,1957-12-31T00:00:00+01:00
6773132,MDG_0000000001,COUNTRY,RUS,EUR,YEAR,Europe,SEX,1988,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,15.3 [15.0-15.6],15.331993551,15.02304732,15.635361956,,2025-04-15T15:49:27.583+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
6773245,MDG_0000000001,COUNTRY,SYR,EMR,YEAR,Eastern Mediterranean,SEX,1967,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,87.3 [79.3-95.9],87.261335694,79.259596815,95.932911998,,2025-04-15T15:49:27.583+02:00,1967,1967-01-01T00:00:00+01:00,1967-12-31T00:00:00+01:00
6773343,MDG_0000000001,COUNTRY,KGZ,EUR,YEAR,Europe,SEX,2008,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,32.8 [31.3-34.4],32.809432577,31.291215998,34.426927532,,2025-04-15T15:49:27.583+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
6773667,MDG_0000000001,COUNTRY,KNA,AMR,YEAR,Americas,SEX,1982,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,37.4 [34.7-40.4],37.403330493,34.664919523,40.39827777,,2025-04-15T15:49:27.583+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
6773724,MDG_0000000001,COUNTRY,NZL,WPR,YEAR,Western Pacific,SEX,2000,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,6.7 [6.4-6.9],6.663928532,6.420929313,6.907966606,,2025-04-15T15:49:27.583+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6774258,MDG_0000000001,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,SEX,1995,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,44.8 [40.7-49.2],44.763110801,40.677448758,49.185795011,,2025-04-15T15:49:27.583+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
6774436,MDG_0000000001,REGION,EUR,,YEAR,,SEX,1990,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,25.5 [24.9-26.3],25.543158656,24.910879729,26.27785255,,2025-04-15T15:49:27.583+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
6774595,MDG_0000000001,COUNTRY,SYC,AFR,YEAR,Africa,SEX,2014,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,12.1 [10.8-13.6],12.106406017,10.75161465,13.621395367,,2025-04-15T15:49:27.583+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6774751,MDG_0000000001,UNSDGREGION,UNSDG_EASTERNASIA,,YEAR,,SEX,1995,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,36.4 [34.4-38.5],36.400459646,34.444354207,38.508990777,,2025-04-15T15:49:27.583+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
6774777,MDG_0000000001,COUNTRY,GEO,EUR,YEAR,Europe,SEX,1975,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,63.6 [41.6-98.2],63.616268449,41.581906218,98.193403594,,2025-04-15T15:49:27.583+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
6775365,MDG_0000000001,COUNTRY,NER,AFR,YEAR,Africa,SEX,1992,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,149.1 [139.1-159.6],149.123490254,139.116866082,159.627818719,,2025-04-15T15:49:27.583+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
6775368,MDG_0000000001,COUNTRY,KAZ,EUR,YEAR,Europe,SEX,1996,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,44.0 [40.2-48.4],44.047758958,40.222187523,48.439076066,,2025-04-15T15:49:27.583+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
6775632,MDG_0000000001,UNICEFREGION,UNICEFREGIONEAP,,YEAR,,SEX,2023,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,11.6 [10.4-13.5],11.624842639,10.428706585,13.470991987,,2025-04-15T15:49:27.583+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
6775687,MDG_0000000001,COUNTRY,DEU,EUR,YEAR,Europe,SEX,2016,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,3.0 [2.9-3.1],2.999519496,2.928739505,3.07336115,,2025-04-15T15:49:27.583+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
6775720,MDG_0000000001,COUNTRY,HND,AMR,YEAR,Americas,SEX,1956,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,170.9 [139.5-203.4],170.895733826,139.456998187,203.425823664,,2025-04-15T15:49:27.583+02:00,1956,1956-01-01T00:00:00+01:00,1956-12-31T00:00:00+01:00
6776359,MDG_0000000001,COUNTRY,GTM,AMR,YEAR,Americas,SEX,1990,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,60.5 [56.7-64.4],60.5174741,56.661122949,64.410175243,,2025-04-15T15:49:27.583+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
6776385,MDG_0000000001,COUNTRY,ITA,EUR,YEAR,Europe,SEX,2001,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,4.5 [4.4-4.6],4.497608349,4.413539305,4.585520387,,2025-04-15T15:49:27.583+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
6776438,MDG_0000000001,COUNTRY,TKM,EUR,YEAR,Europe,SEX,2010,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,40.2 [31.4-51.8],40.233292888,31.444356694,51.785324407,,2025-04-15T15:49:27.583+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6776520,MDG_0000000001,MGHEREG,UNICEF_LACRO,,YEAR,,SEX,1998,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,33.2 [32.2-34.3],33.243549995,32.236515935,34.332224649,,2025-04-15T15:49:27.583+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
6776691,MDG_0000000001,COUNTRY,BHS,AMR,YEAR,Americas,SEX,1983,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,22.4 [21.1-23.8],22.443040165,21.107276993,23.823094639,,2025-04-15T15:49:27.583+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
6776701,MDG_0000000001,COUNTRY,ATG,AMR,YEAR,Americas,SEX,1958,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,67.7 [63.9-71.7],67.680178588,63.909222578,71.706025094,,2025-04-15T15:49:27.583+02:00,1958,1958-01-01T00:00:00+01:00,1958-12-31T00:00:00+01:00
6777393,MDG_0000000001,COUNTRY,JOR,EMR,YEAR,Eastern Mediterranean,SEX,1958,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,120.4 [110.8-131.6],120.402152504,110.83506332,131.615543731,,2025-04-15T15:49:27.583+02:00,1958,1958-01-01T00:00:00+01:00,1958-12-31T00:00:00+01:00
6777441,MDG_0000000001,COUNTRY,ISL,EUR,YEAR,Europe,SEX,2021,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.0 [1.6-2.5],1.995775666,1.598487551,2.475297539,,2025-04-15T15:49:27.583+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6777617,MDG_0000000001,COUNTRY,LBN,EMR,YEAR,Eastern Mediterranean,SEX,1989,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,29.5 [26.4-33.1],29.544342284,26.438946903,33.119336899,,2025-04-15T15:49:27.583+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
6777649,MDG_0000000001,COUNTRY,ISL,EUR,YEAR,Europe,SEX,2013,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,1.8 [1.6-2.1],1.832106775,1.582141691,2.115563721,,2025-04-15T15:49:27.583+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6777706,MDG_0000000001,UNICEFREGION,UNICEFREGIONLAC,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,16.0 [15.4-17.0],16.048144547,15.391884702,17.01101092,,2025-04-15T15:49:27.583+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6778192,MDG_0000000001,COUNTRY,FSM,WPR,YEAR,Western Pacific,SEX,1982,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,49.2 [39.9-60.2],49.178849501,39.941352416,60.248388731,,2025-04-15T15:49:27.583+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
6778375,MDG_0000000001,COUNTRY,ITA,EUR,YEAR,Europe,SEX,2017,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,3.0 [3.0-3.1],3.037793779,2.960825205,3.115512121,,2025-04-15T15:49:27.583+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6778810,MDG_0000000001,COUNTRY,GIN,AFR,YEAR,Africa,SEX,1982,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,164.4 [151.6-178.3],164.434827757,151.58435349,178.31527424,,2025-04-15T15:49:27.583+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
6779232,MDG_0000000001,COUNTRY,COL,AMR,YEAR,Americas,SEX,2013,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,16.5 [13.7-19.7],16.488982123,13.741207461,19.676974799,,2025-04-15T15:49:27.583+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6779349,MDG_0000000001,COUNTRY,HUN,EUR,YEAR,Europe,SEX,1978,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,27.3 [26.7-28.0],27.339842375,26.682941758,28.008404691,,2025-04-15T15:49:27.583+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
6779531,MDG_0000000001,COUNTRY,DMA,AMR,YEAR,Americas,SEX,2003,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,19.0 [17.5-20.6],19.015782776,17.539631463,20.582875205,,2025-04-15T15:49:27.583+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
6779641,MDG_0000000001,COUNTRY,TCD,AFR,YEAR,Africa,SEX,2020,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,57.1 [42.4-76.6],57.138255468,42.383275578,76.604600293,,2025-04-15T15:49:27.583+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
6780231,MDG_0000000001,COUNTRY,BGD,SEAR,YEAR,South-East Asia,SEX,1992,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,95.4 [91.8-99.0],95.378940921,91.836915429,98.952503228,,2025-04-15T15:49:27.583+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
6780525,MDG_0000000001,COUNTRY,BDI,AFR,YEAR,Africa,SEX,1986,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,98.9 [86.9-111.8],98.87940505,86.912817168,111.790152545,,2025-04-15T15:49:27.583+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
6780627,MDG_0000000001,COUNTRY,BHR,EMR,YEAR,Eastern Mediterranean,SEX,1973,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,49.6 [44.3-55.7],49.63049033,44.285968811,55.716303843,,2025-04-15T15:49:27.583+02:00,1973,1973-01-01T00:00:00+01:00,1973-12-31T00:00:00+01:00
6780723,MDG_0000000001,COUNTRY,NZL,WPR,YEAR,Western Pacific,SEX,1965,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,21.3 [20.8-21.9],21.347864003,20.80256364,21.911215881,,2025-04-15T15:49:27.583+02:00,1965,1965-01-01T00:00:00+01:00,1965-12-31T00:00:00+01:00
6780738,MDG_0000000001,COUNTRY,OMN,EMR,YEAR,Eastern Mediterranean,SEX,1969,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,182.7 [155.1-213.6],182.687032927,155.0684018,213.559936064,,2025-04-15T15:49:27.583+02:00,1969,1969-01-01T00:00:00+01:00,1969-12-31T00:00:00+01:00
6780932,MDG_0000000001,COUNTRY,BHR,EMR,YEAR,Eastern Mediterranean,SEX,1987,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,20.7 [20.0-21.5],20.729567338,19.993903742,21.475938702,,2025-04-15T15:49:27.583+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
6781134,MDG_0000000001,COUNTRY,KEN,AFR,YEAR,Africa,SEX,2007,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,49.5 [45.5-53.9],49.54182033,45.471519336,53.915145436,,2025-04-15T15:49:27.583+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
6781296,MDG_0000000001,COUNTRY,BLR,EUR,YEAR,Europe,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.1 [2.0-2.3],2.117842909,1.950341412,2.2907739,,2025-04-15T15:49:27.583+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6781470,MDG_0000000001,COUNTRY,NIU,WPR,YEAR,Western Pacific,SEX,1976,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,34.4 [27.4-43.2],34.448135322,27.409832846,43.235389847,,2025-04-15T15:49:27.583+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
6782051,MDG_0000000001,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,SEX,1996,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,93.0 [89.0-97.3],93.044958327,88.977229709,97.294207304,,2025-04-15T15:49:27.583+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
6782190,MDG_0000000001,COUNTRY,POL,EUR,YEAR,Europe,SEX,1995,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,11.3 [11.0-11.6],11.264074536,10.981623387,11.561741302,,2025-04-15T15:49:27.583+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
6782905,MDG_0000000001,COUNTRY,JAM,AMR,YEAR,Americas,SEX,2005,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,15.5 [13.3-18.2],15.509916978,13.2544367,18.182823149,,2025-04-15T15:49:27.583+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6783206,MDG_0000000001,COUNTRY,FSM,WPR,YEAR,Western Pacific,SEX,1974,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,51.3 [40.2-65.1],51.321108457,40.197003045,65.076665105,,2025-04-15T15:49:27.583+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
6783239,MDG_0000000001,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,SEX,2013,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,15.7 [12.0-20.5],15.725352943,12.027481646,20.546359525,,2025-04-15T15:49:27.583+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6783561,MDG_0000000001,COUNTRY,MEX,AMR,YEAR,Americas,SEX,1954,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,117.8 [101.1-137.3],117.764891231,101.076417204,137.26587856,,2025-04-15T15:49:27.583+02:00,1954,1954-01-01T00:00:00+01:00,1954-12-31T00:00:00+01:00
6783570,MDG_0000000001,COUNTRY,CAF,AFR,YEAR,Africa,SEX,1984,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,101.7 [90.2-114.2],101.668410306,90.225094193,114.172192365,,2025-04-15T15:49:27.583+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
6783607,MDG_0000000001,COUNTRY,BFA,AFR,YEAR,Africa,SEX,1974,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,139.8 [127.8-153.7],139.797697724,127.751856263,153.652578625,,2025-04-15T15:49:27.583+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
6783742,MDG_0000000001,UNSDGREGION,UNSDG_NORTHERNAMR,,YEAR,,SEX,2017,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,5.0 [4.9-5.1],5.01459044,4.92868427,5.100554745,,2025-04-15T15:49:27.583+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6783793,MDG_0000000001,COUNTRY,FRA,EUR,YEAR,Europe,SEX,1967,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,19.3 [18.9-19.7],19.307608937,18.905785961,19.706876399,,2025-04-15T15:49:27.583+02:00,1967,1967-01-01T00:00:00+01:00,1967-12-31T00:00:00+01:00
6784348,MDG_0000000001,COUNTRY,THA,SEAR,YEAR,South-East Asia,SEX,1966,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,99.1 [91.4-107.6],99.125817778,91.374139709,107.648739174,,2025-04-15T15:49:27.583+02:00,1966,1966-01-01T00:00:00+01:00,1966-12-31T00:00:00+01:00
6784395,MDG_0000000001,COUNTRY,URY,AMR,YEAR,Americas,SEX,1963,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,59.3 [57.8-60.9],59.310981321,57.763937827,60.861881706,,2025-04-15T15:49:27.583+02:00,1963,1963-01-01T00:00:00+01:00,1963-12-31T00:00:00+01:00
6784496,MDG_0000000001,UNSDGREGION,UNSDG_EUROPENORTHERNAMR,,YEAR,,SEX,1995,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,9.9 [9.7-10.0],9.863324648,9.746977232,10.010916679,,2025-04-15T15:49:27.583+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
6784619,MDG_0000000001,COUNTRY,KOR,WPR,YEAR,Western Pacific,SEX,1991,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,10.3 [9.6-11.0],10.263848389,9.55892663,10.974563357,,2025-04-15T15:49:27.583+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
6784676,MDG_0000000001,MGHEREG,UNICEF_ROSA,,YEAR,,SEX,1995,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,82.0 [79.8-84.3],81.994384785,79.804343396,84.349324928,,2025-04-15T15:49:27.583+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
6784698,MDG_0000000001,COUNTRY,TCA,AMR,YEAR,Americas,SEX,1989,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,15.4 [10.5-22.8],15.351251718,10.46696423,22.824435808,,2025-04-15T15:49:27.583+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
6784889,MDG_0000000001,COUNTRY,JPN,WPR,YEAR,Western Pacific,SEX,1977,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,7.8 [7.6-7.9],7.758084118,7.593575077,7.922772504,,2025-04-15T15:49:27.583+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
6785162,MDG_0000000001,COUNTRY,ITA,EUR,YEAR,Europe,SEX,1975,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,20.5 [20.1-20.9],20.510669931,20.104100799,20.908184158,,2025-04-15T15:49:27.583+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
