Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
8696996,WHOSIS_000001,COUNTRY,BDI,AFR,YEAR,Africa,SEX,SEX_FMLE,2009,,,,,,,60.0 [59.2-60.9],59.96127906,59.23109104,60.86698997,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
8702012,WHOSIS_000001,COUNTRY,SUR,AMR,YEAR,Americas,SEX,SEX_BTSX,2021,,,,,,,69.8 [68.8-70.9],69.78412349,68.81731221,70.89775731,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
8702967,WHOSIS_000001,COUNTRY,SVN,EUR,YEAR,Europe,SEX,SEX_MLE,2010,,,,,,,76.2 [76.2-76.4],76.23431431,76.1563559,76.39809335,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8703069,WHOSIS_000001,GLOBAL,GLOBAL,,YEAR,,SEX,SEX_BTSX,2004,,,,,,,68.0 [67.5-68.4],67.95251087,67.51189835,68.43496853,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8708252,WHOSIS_000001,COUNTRY,AUS,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2004,,,,,,,83.0 [83.0-83.1],83.04710701,83.04359949,83.11813738,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8709104,WHOSIS_000001,COUNTRY,SLV,AMR,YEAR,Americas,SEX,SEX_MLE,2002,,,,,,,69.2 [68.8-69.6],69.20360603,68.84876898,69.61519673,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
8709365,WHOSIS_000001,COUNTRY,CHN,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2014,,,,,,,73.4 [73.0-73.8],73.39094171,73.0268592,73.84077352,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
8709492,WHOSIS_000001,COUNTRY,GNB,AFR,YEAR,Africa,SEX,SEX_MLE,2012,,,,,,,54.2 [53.3-55.3],54.15380603,53.27372601,55.29511828,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
8710332,WHOSIS_000001,COUNTRY,CZE,EUR,YEAR,Europe,SEX,SEX_BTSX,2011,,,,,,,77.8 [77.8-77.9],77.78639074,77.75579277,77.88065335,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
8715736,WHOSIS_000001,COUNTRY,MDA,EUR,YEAR,Europe,SEX,SEX_BTSX,2006,,,,,,,66.7 [66.6-66.9],66.7168869,66.57151236,66.9493084,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
8715993,WHOSIS_000001,COUNTRY,ARM,EUR,YEAR,Europe,SEX,SEX_MLE,2005,,,,,,,68.3 [68.1-68.5],68.25259877,68.07922209,68.46585632,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
8716268,WHOSIS_000001,COUNTRY,ATG,AMR,YEAR,Americas,SEX,SEX_FMLE,2005,,,,,,,77.5 [77.3-77.9],77.54738074,77.32394457,77.88278448,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
8716722,WHOSIS_000001,COUNTRY,KGZ,EUR,YEAR,Europe,SEX,SEX_BTSX,2016,,,,,,,72.7 [72.5-73.0],72.67043609,72.45388062,72.9629794,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
8721217,WHOSIS_000001,COUNTRY,UGA,AFR,YEAR,Africa,SEX,SEX_BTSX,2020,,,,,,,66.3 [65.5-67.2],66.29850916,65.48544758,67.16240078,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
8721373,WHOSIS_000001,COUNTRY,KIR,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2019,,,,,,,62.1 [61.2-63.1],62.13784891,61.22962394,63.06177998,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
8721401,WHOSIS_000001,COUNTRY,CPV,AFR,YEAR,Africa,SEX,SEX_MLE,2004,,,,,,,68.3 [67.6-69.1],68.34384216,67.58086068,69.08240289,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8721889,WHOSIS_000001,COUNTRY,RWA,AFR,YEAR,Africa,SEX,SEX_FMLE,2016,,,,,,,69.0 [68.4-69.9],69.00521665,68.36657851,69.85449498,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
8729325,WHOSIS_000001,COUNTRY,MNG,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2010,,,,,,,63.1 [62.7-63.5],63.09790053,62.68395719,63.46969062,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8734563,WHOSIS_000001,COUNTRY,MWI,AFR,YEAR,Africa,SEX,SEX_BTSX,2015,,,,,,,61.8 [61.1-62.6],61.82512095,61.07584281,62.61071291,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
8735759,WHOSIS_000001,COUNTRY,HRV,EUR,YEAR,Europe,SEX,SEX_BTSX,2004,,,,,,,75.6 [75.6-75.8],75.62048664,75.56720604,75.76014612,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8735795,WHOSIS_000001,COUNTRY,SOM,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2001,,,,,,,47.2 [46.0-48.5],47.20073526,46.0065814,48.46506473,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
8740191,WHOSIS_000001,COUNTRY,MDG,AFR,YEAR,Africa,SEX,SEX_MLE,2002,,,,,,,58.4 [57.8-59.2],58.43037134,57.79341631,59.21677872,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
8746725,WHOSIS_000001,COUNTRY,KGZ,EUR,YEAR,Europe,SEX,SEX_MLE,2013,,,,,,,66.8 [66.5-67.1],66.77736192,66.46811837,67.14123756,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
8747599,WHOSIS_000001,COUNTRY,VUT,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2011,,,,,,,69.8 [69.4-70.4],69.81913102,69.39465256,70.37942465,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
8747728,WHOSIS_000001,COUNTRY,ZWE,AFR,YEAR,Africa,SEX,SEX_MLE,2020,,,,,,,57.1 [56.3-57.9],57.11263941,56.3383228,57.94121321,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
8747773,WHOSIS_000001,COUNTRY,BGD,SEAR,YEAR,South-East Asia,SEX,SEX_MLE,2002,,,,,,,64.8 [64.2-65.4],64.78497459,64.22747634,65.40033132,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
8752815,WHOSIS_000001,COUNTRY,VNM,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2008,,,,,,,76.8 [76.4-77.2],76.7574576,76.39392054,77.22050228,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
8752972,WHOSIS_000001,COUNTRY,TTO,AMR,YEAR,Americas,SEX,SEX_BTSX,2006,,,,,,,72.2 [71.9-72.6],72.20904818,71.87589416,72.57279988,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
8753038,WHOSIS_000001,COUNTRY,POL,EUR,YEAR,Europe,SEX,SEX_FMLE,2003,,,,,,,78.7 [78.6-78.7],78.65714749,78.63468937,78.74999046,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
8753457,WHOSIS_000001,COUNTRY,SYC,AFR,YEAR,Africa,SEX,SEX_FMLE,2011,,,,,,,76.8 [76.6-77.1],76.83962233,76.64633363,77.07473236,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
8754165,WHOSIS_000001,COUNTRY,BOL,AMR,YEAR,Americas,SEX,SEX_FMLE,2016,,,,,,,73.1 [72.5-73.8],73.10708658,72.47376039,73.78071469,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
8754755,WHOSIS_000001,COUNTRY,CIV,AFR,YEAR,Africa,SEX,SEX_BTSX,2000,,,,,,,51.2 [50.1-52.1],51.16878476,50.10232718,52.10435413,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
8759248,WHOSIS_000001,COUNTRY,UZB,EUR,YEAR,Europe,SEX,SEX_MLE,2014,,,,,,,66.5 [66.3-66.8],66.49945994,66.27393005,66.81689034,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
8759637,WHOSIS_000001,COUNTRY,GRC,EUR,YEAR,Europe,SEX,SEX_BTSX,2012,,,,,,,80.2 [80.2-80.3],80.23315335,80.2177134,80.3132264,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
8760730,WHOSIS_000001,COUNTRY,POL,EUR,YEAR,Europe,SEX,SEX_BTSX,2000,,,,,,,73.7 [73.7-73.8],73.69538073,73.67677971,73.76626628,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
8765544,WHOSIS_000001,COUNTRY,NIC,AMR,YEAR,Americas,SEX,SEX_BTSX,2018,,,,,,,78.5 [78.2-78.7],78.45090354,78.16361722,78.74502804,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8766785,WHOSIS_000001,WORLDBANKINCOMEGROUP,WB_UMI,,YEAR,,SEX,SEX_MLE,2017,,,,,,,72.3 [71.9-72.8],72.2996712,71.88612123,72.77322413,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
8779412,WHOSIS_000001,COUNTRY,KHM,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2000,,,,,,,56.8 [56.1-57.6],56.77570937,56.12479927,57.55146755,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
8779464,WHOSIS_000001,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2011,,,,,,,67.3 [67.0-67.6],67.25354788,67.03062038,67.57802761,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
8779793,WHOSIS_000001,COUNTRY,URY,AMR,YEAR,Americas,SEX,SEX_BTSX,2002,,,,,,,75.1 [75.0-75.3],75.11068373,75.0435688,75.25186623,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
8791678,WHOSIS_000001,COUNTRY,LBN,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2010,,,,,,,78.0 [77.7-78.3],77.96731586,77.67446293,78.34880405,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8798983,WHOSIS_000001,COUNTRY,ZWE,AFR,YEAR,Africa,SEX,SEX_MLE,2000,,,,,,,45.1 [43.7-46.4],45.07027993,43.72054114,46.43892153,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
8799671,WHOSIS_000001,COUNTRY,TJK,EUR,YEAR,Europe,SEX,SEX_BTSX,2021,,,,,,,71.8 [71.2-72.5],71.814877,71.17243092,72.52376701,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
8804168,WHOSIS_000001,COUNTRY,NER,AFR,YEAR,Africa,SEX,SEX_FMLE,2006,,,,,,,56.3 [55.3-57.5],56.31282683,55.28600735,57.47647258,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
8805097,WHOSIS_000001,COUNTRY,GEO,EUR,YEAR,Europe,SEX,SEX_MLE,2001,,,,,,,67.6 [67.2-68.0],67.56644014,67.20084199,67.96459414,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
8805828,WHOSIS_000001,COUNTRY,ARM,EUR,YEAR,Europe,SEX,SEX_FMLE,2020,,,,,,,76.2 [76.0-76.4],76.1565204,76.01877422,76.37217218,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
8811231,WHOSIS_000001,COUNTRY,SUR,AMR,YEAR,Americas,SEX,SEX_FMLE,2004,,,,,,,73.9 [73.7-74.2],73.90893266,73.66735312,74.194106,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8811519,WHOSIS_000001,COUNTRY,CMR,AFR,YEAR,Africa,SEX,SEX_FMLE,2010,,,,,,,58.2 [57.2-59.2],58.19381093,57.18479285,59.18113061,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8816820,WHOSIS_000001,COUNTRY,LSO,AFR,YEAR,Africa,SEX,SEX_FMLE,2017,,,,,,,54.0 [52.6-55.4],54.02306265,52.61100656,55.42095986,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
8817584,WHOSIS_000001,COUNTRY,VNM,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2013,,,,,,,72.8 [72.4-73.4],72.83984641,72.4449672,73.36236337,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
8817730,WHOSIS_000001,COUNTRY,HUN,EUR,YEAR,Europe,SEX,SEX_MLE,2002,,,,,,,68.3 [68.2-68.4],68.28702907,68.2490743,68.38307783,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
8818017,WHOSIS_000001,COUNTRY,MNE,EUR,YEAR,Europe,SEX,SEX_BTSX,2012,,,,,,,76.2 [76.0-76.4],76.17609575,76.02692608,76.35608441,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
8818265,WHOSIS_000001,COUNTRY,ROU,EUR,YEAR,Europe,SEX,SEX_BTSX,2009,,,,,,,73.4 [73.4-73.6],73.44267621,73.37989104,73.5617465,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
8823899,WHOSIS_000001,COUNTRY,TUN,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2009,,,,,,,76.1 [75.4-76.9],76.07616117,75.35714072,76.92671765,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
8824317,WHOSIS_000001,COUNTRY,ECU,AMR,YEAR,Americas,SEX,SEX_FMLE,2017,,,,,,,79.8 [79.5-80.1],79.77389964,79.52327397,80.10551953,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
8830475,WHOSIS_000001,COUNTRY,ARE,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2019,,,,,,,82.3 [82.0-82.6],82.29087408,82.02695724,82.64710715,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
8830650,WHOSIS_000001,COUNTRY,URY,AMR,YEAR,Americas,SEX,SEX_MLE,2008,,,,,,,72.5 [72.4-72.7],72.49879158,72.39621538,72.65504604,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
8830939,WHOSIS_000001,COUNTRY,MOZ,AFR,YEAR,Africa,SEX,SEX_MLE,2019,,,,,,,55.4 [54.3-56.7],55.38510307,54.27958273,56.66357728,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
8831050,WHOSIS_000001,COUNTRY,MYS,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2019,,,,,,,72.7 [72.7-72.8],72.7078106,72.66753191,72.81759161,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
8842861,WHOSIS_000001,COUNTRY,LAO,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2008,,,,,,,65.5 [65.0-66.2],65.48929002,64.99472223,66.22142533,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
8843212,WHOSIS_000001,COUNTRY,LBY,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2005,,,,,,,74.0 [73.6-74.5],74.01467345,73.61854645,74.46227616,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
8843249,WHOSIS_000001,COUNTRY,URY,AMR,YEAR,Americas,SEX,SEX_FMLE,2000,,,,,,,79.1 [79.0-79.2],79.06903335,79.02190488,79.19172447,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
8843989,WHOSIS_000001,COUNTRY,SWZ,AFR,YEAR,Africa,SEX,SEX_BTSX,2014,,,,,,,50.9 [49.7-52.6],50.93411451,49.66792572,52.55571305,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
8849377,WHOSIS_000001,COUNTRY,PAN,AMR,YEAR,Americas,SEX,SEX_MLE,2006,,,,,,,73.9 [73.6-74.1],73.87520751,73.60040058,74.13573289,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
8849398,WHOSIS_000001,COUNTRY,ZWE,AFR,YEAR,Africa,SEX,SEX_MLE,2015,,,,,,,55.5 [54.6-56.3],55.45128142,54.64127548,56.34558323,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
8849613,WHOSIS_000001,COUNTRY,VUT,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2002,,,,,,,68.6 [68.0-69.3],68.6479987,68.03094891,69.31935072,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
8849646,WHOSIS_000001,COUNTRY,TLS,SEAR,YEAR,South-East Asia,SEX,SEX_FMLE,2017,,,,,,,69.8 [69.0-70.7],69.80293219,69.03815027,70.71031513,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
8855367,WHOSIS_000001,COUNTRY,TGO,AFR,YEAR,Africa,SEX,SEX_MLE,2021,,,,,,,61.5 [60.6-62.8],61.53856479,60.57511399,62.77939159,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
8861673,WHOSIS_000001,COUNTRY,ZWE,AFR,YEAR,Africa,SEX,SEX_BTSX,2010,,,,,,,51.4 [50.6-52.4],51.41783245,50.63488037,52.3593172,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8861893,WHOSIS_000001,COUNTRY,IRL,EUR,YEAR,Europe,SEX,SEX_FMLE,2004,,,,,,,80.8 [80.8-80.9],80.83405365,80.80174438,80.92852265,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8862286,WHOSIS_000001,COUNTRY,AGO,AFR,YEAR,Africa,SEX,SEX_BTSX,2005,,,,,,,53.3 [52.4-54.3],53.34585395,52.36721495,54.26560348,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
8863140,WHOSIS_000001,COUNTRY,BDI,AFR,YEAR,Africa,SEX,SEX_BTSX,2006,,,,,,,55.0 [54.1-56.0],54.95514765,54.06405343,56.01315178,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
8863446,WHOSIS_000001,COUNTRY,ATG,AMR,YEAR,Americas,SEX,SEX_FMLE,2010,,,,,,,77.8 [77.6-78.2],77.83384922,77.57226301,78.16877955,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8868249,WHOSIS_000001,COUNTRY,BGD,SEAR,YEAR,South-East Asia,SEX,SEX_FMLE,2020,,,,,,,75.0 [74.4-75.6],74.97064162,74.39527329,75.60171494,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
8869499,WHOSIS_000001,COUNTRY,COL,AMR,YEAR,Americas,SEX,SEX_MLE,2015,,,,,,,74.7 [74.4-75.1],74.67869181,74.40926372,75.05042879,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
8870269,WHOSIS_000001,COUNTRY,AUS,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2018,,,,,,,83.0 [83.0-83.1],83.02313357,83.02141743,83.09115622,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8874791,WHOSIS_000001,COUNTRY,AUS,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2010,,,,,,,79.8 [79.8-79.9],79.83555563,79.83202989,79.9080576,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8875203,WHOSIS_000001,COUNTRY,AUS,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2015,,,,,,,82.3 [82.3-82.3],82.287472,82.28534899,82.34946881,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
8876418,WHOSIS_000001,COUNTRY,AUS,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2008,,,,,,,81.3 [81.3-81.4],81.32192176,81.32148914,81.39660047,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
8880904,WHOSIS_000001,COUNTRY,SEN,AFR,YEAR,Africa,SEX,SEX_FMLE,2009,,,,,,,66.7 [66.1-67.3],66.70810219,66.14967174,67.30124407,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
8882257,WHOSIS_000001,REGION,EMR,,YEAR,,SEX,SEX_BTSX,2001,,,,,,,65.6 [65.0-66.4],65.64591089,65.02459405,66.35467686,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
8883004,WHOSIS_000001,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2018,,,,,,,74.0 [73.8-74.3],73.96766897,73.7639991,74.2570619,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8883024,WHOSIS_000001,COUNTRY,RWA,AFR,YEAR,Africa,SEX,SEX_BTSX,2013,,,,,,,66.3 [65.5-67.1],66.2811484,65.53063918,67.08321779,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
8887441,WHOSIS_000001,COUNTRY,JPN,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2010,,,,,,,86.2 [86.1-86.2],86.17651221,86.12349896,86.22952547,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8894074,WHOSIS_000001,COUNTRY,TUN,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2000,,,,,,,71.8 [71.2-72.4],71.79867136,71.24572114,72.40323237,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
8895259,WHOSIS_000001,COUNTRY,LCA,AMR,YEAR,Americas,SEX,SEX_FMLE,2010,,,,,,,79.8 [79.5-80.1],79.78839252,79.53885844,80.10870129,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8895312,WHOSIS_000001,COUNTRY,MNE,EUR,YEAR,Europe,SEX,SEX_MLE,2020,,,,,,,72.4 [72.3-72.7],72.44691951,72.290452,72.66596796,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
8895835,WHOSIS_000001,COUNTRY,IND,SEAR,YEAR,South-East Asia,SEX,SEX_FMLE,2021,,,,,,,69.0 [68.6-69.5],69.01961502,68.57177841,69.52854319,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
8900065,WHOSIS_000001,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2015,,,,,,,71.0 [70.2-72.0],71.00605468,70.21679752,72.01176933,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
8900584,WHOSIS_000001,COUNTRY,LKA,SEAR,YEAR,South-East Asia,SEX,SEX_FMLE,2015,,,,,,,79.5 [79.3-79.9],79.52421201,79.26148843,79.90316094,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
8901081,WHOSIS_000001,COUNTRY,BEL,EUR,YEAR,Europe,SEX,SEX_MLE,2003,,,,,,,75.3 [75.2-75.3],75.26765303,75.24945292,75.34686674,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
8906369,WHOSIS_000001,COUNTRY,CHE,EUR,YEAR,Europe,SEX,SEX_BTSX,2012,,,,,,,82.4 [82.4-82.5],82.39224777,82.38031487,82.4737039,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
